"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"169","Yo @WhatsApp what's wrong with your service? You guys dey do your bad things again abi? <U+0001F602><U+0001F602><U+0001F602><U+0001F602>",FALSE,0,NA,2019-01-17 12:25:11,FALSE,NA,"1085875680594653185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tunemufc",0,FALSE,FALSE,NA,NA
"170","@WhatsApp can we get the feature of pinning chat upto 5 contacts instead of 3 ?",FALSE,0,"WhatsApp",2019-01-17 12:21:04,FALSE,NA,"1085874645297840130","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Subh_Asish23",0,FALSE,FALSE,NA,NA
"171","Okay, here's what I think about @SlackHQ:
1) I like slack cause it separates my work chats from my personal chats (<U+2026> https://t.co/JdNEfs9hV3",FALSE,0,NA,2019-01-17 12:20:31,TRUE,NA,"1085874507091333120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rsencion",0,FALSE,FALSE,NA,NA
"172","@FrancescoRenziA @WhatsApp deciding to dedicate efforts to be available would go a long way. https://t.co/Bv74PoDEuB",FALSE,0,"FrancescoRenziA",2019-01-17 12:15:41,FALSE,"1085872479590121473","1085873288490958849","1070710968","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alegw",0,FALSE,FALSE,NA,NA
"173","Hey @WhatsApp , how about you work on a feature to mute certain words? Like how you have a list of blocked contacts<U+2026> https://t.co/oZbT3FrDuT",FALSE,0,NA,2019-01-17 12:14:41,TRUE,NA,"1085873037000486912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","elleAttwell",0,FALSE,FALSE,NA,NA
"174","RT @L10nLab: While some internet has been restored in #Zimbabwe our contributors say that @WhatsApp @Twitter &amp; @Facebook are still blocked.<U+2026>",FALSE,0,NA,2019-01-17 12:13:20,FALSE,NA,"1085872696800497665",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","accessnow",7,TRUE,FALSE,NA,NA
"175","Me too. An option to turn off that feature would be really nice

@WhatsApp https://t.co/ODlv0prwzx",FALSE,0,NA,2019-01-17 12:06:44,FALSE,NA,"1085871036288032768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XrisMUFC",1,FALSE,FALSE,NA,NA
"176","RT @DRRDynamics: A fascinating article (https://t.co/aY0S6iCF3T) exploring the use of @WhatsApp after #disasters.

I found the section deta<U+2026>",FALSE,0,NA,2019-01-17 11:32:21,FALSE,NA,"1085862384319655936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Combixa",6,TRUE,FALSE,NA,NA
"177","RT @DRRDynamics: A fascinating article (https://t.co/aY0S6iCF3T) exploring the use of @WhatsApp after #disasters.

I found the section deta<U+2026>",FALSE,0,NA,2019-01-17 11:04:52,FALSE,NA,"1085855466478026752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DoersNGO",6,TRUE,FALSE,NA,NA
"178","@Remi_Vladuceanu @reactjs @facebook @Uber @instagram @WhatsApp @khanacademy @Airbnb @Dropbox @Flipboard @netflix @PayPal thx for sharing",FALSE,0,"Remi_Vladuceanu",2019-01-17 11:01:30,FALSE,"1085252822738890754","1085854620554067968","26735842","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","bejamas_io",0,FALSE,FALSE,NA,NA
"179","RT @DRRDynamics: A fascinating article (https://t.co/aY0S6iCF3T) exploring the use of @WhatsApp after #disasters.

I found the section deta<U+2026>",FALSE,0,NA,2019-01-17 10:58:14,FALSE,NA,"1085853797228924928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gdn_online",6,TRUE,FALSE,NA,NA
"180","Flashback to my Zentangle Social @whatsapp 
#zentangle #doodle #thecherryblossom #artoftheday #bestoftheday<U+2026> https://t.co/j1KQdwQ258",FALSE,0,NA,2019-01-17 10:50:28,TRUE,NA,"1085851845610950656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_SakuraArts",0,FALSE,FALSE,NA,NA
"181","Hey @WhatsApp, desktop app keeps crashing on Windows 7.  The fix used to be to roll back to version 0.3.1409, but t<U+2026> https://t.co/S6zJc4tmjS",FALSE,0,NA,2019-01-17 10:49:58,TRUE,NA,"1085851720289263618",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ashenkinmisc",0,FALSE,FALSE,NA,NA
"182","@WhatsApp @facebook @fbnewsroom Its a bug in the file management system of the application. https://t.co/X9qBX7AO8P",FALSE,0,"WhatsApp",2019-01-17 10:49:49,FALSE,NA,"1085851680971747333","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saurabh_Chandil",1,FALSE,FALSE,NA,NA
"183","Found out this thread about @WhatsApp , scary ! https://t.co/YREmSWVbXf",FALSE,0,NA,2019-01-17 10:49:37,FALSE,NA,"1085851631365701632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SattvikHippie",0,FALSE,FALSE,NA,NA
"184","RT @DRRDynamics: A fascinating article (https://t.co/aY0S6iCF3T) exploring the use of @WhatsApp after #disasters.

I found the section deta<U+2026>",FALSE,0,NA,2019-01-17 10:45:15,FALSE,NA,"1085850530176552960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paolocvl",6,TRUE,FALSE,NA,NA
"185","RT @BJPVinodSonkar: Dear Team @WhatsApp ,My No is Banned which was in use from more than 5 years,I request kindly remove your Ban from my n<U+2026>",FALSE,0,NA,2019-01-17 10:44:23,FALSE,NA,"1085850312747806721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TripathiGoldy",57,TRUE,FALSE,NA,NA
"186","RT @DRRDynamics: A fascinating article (https://t.co/aY0S6iCF3T) exploring the use of @WhatsApp after #disasters.

I found the section deta<U+2026>",FALSE,0,NA,2019-01-17 10:44:12,FALSE,NA,"1085850269219381248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nitish_barole",6,TRUE,FALSE,NA,NA
"187","@WhatsApp can we get a functioning mute button? 
Where archive and mute = no notification from muted person or group. 
Please <U+0001F629>",FALSE,0,"WhatsApp",2019-01-17 10:39:18,FALSE,NA,"1085849036135911426","40148479","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nqobi_H",0,FALSE,FALSE,NA,NA
"188","@WhatsApp My account just got hacked via a message I received from one of my friends on Whatsapp. Got a verificatio<U+2026> https://t.co/GcPpyVtA5u",FALSE,0,"WhatsApp",2019-01-17 10:37:43,TRUE,NA,"1085848634275450880","40148479","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Muyeli99",0,FALSE,FALSE,NA,NA
"189","A fascinating article (https://t.co/aY0S6iCF3T) exploring the use of @WhatsApp after #disasters.

I found the secti<U+2026> https://t.co/piDjDIG3HR",FALSE,8,NA,2019-01-17 10:37:41,TRUE,NA,"1085848628906868736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DRRDynamics",6,FALSE,FALSE,NA,NA
"190","@WhatsApp are you aware your support team are useless and are tarnishing your companies image? I have reported the<U+2026> https://t.co/k0iK5JMxSL",FALSE,0,"WhatsApp",2019-01-17 10:35:44,TRUE,"451198381856014337","1085848136830996487","40148479","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","otterman62",0,FALSE,FALSE,NA,NA
"191","RT @WhatsApp: Sorry we are currently experiencing issues with MMS: sending videos, photos and voice msgs is temporarily down. we are workin<U+2026>",FALSE,0,NA,2019-01-17 10:31:22,FALSE,NA,"1085847036736475136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Romance_1_2",4116,TRUE,FALSE,NA,NA
"192","@WhatsApp I apologize to you and ask you to lift the ban and I promise you not to repeat the error and this is my number + 966544884530",FALSE,0,"WhatsApp",2019-01-17 10:29:54,FALSE,"381202931405447168","1085846669286100992","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Romance_1_2",0,FALSE,FALSE,NA,NA
"193","@WhatsApp Well, how long is this ban? Is it forever? Is there a solution to my problem or I will not be able to use<U+2026> https://t.co/CZr6SuIK1S",FALSE,0,"WhatsApp",2019-01-17 10:29:36,TRUE,"768240794515877888","1085846594015109120","40148479","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Robix_1997",0,FALSE,FALSE,NA,NA
"194","@WhatsApp Well, how long is this ban? Is it forever? Is there a solution to my problem or I will not be able to use<U+2026> https://t.co/idN2CDyEu4",FALSE,0,"WhatsApp",2019-01-17 10:28:59,TRUE,"768240794515877888","1085846437961728000","40148479","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Robix_1997",0,FALSE,FALSE,NA,NA
"195","@WhatsApp noticed an issue with file categorization.
Images shared in current month is categorized as ""Last Month""<U+2026> https://t.co/KuaJa0DW74",FALSE,0,"WhatsApp",2019-01-17 10:25:20,TRUE,NA,"1085845517710446592","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shishirjain2009",2,FALSE,FALSE,NA,NA
"196","RT @sid_kamal: #Indian2 Fever in my @WhatsApp  Status is Unbelievable 

@shankarshanmugh + @ikamalhaasan The two Great Mind of Indian Cinem<U+2026>",FALSE,0,NA,2019-01-17 10:18:34,FALSE,NA,"1085843816286842880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LathaBNB",30,TRUE,FALSE,NA,NA
"197","@WhatsApp are you aware your support team are useless and are tarnishing your companies image? I have reported the<U+2026> https://t.co/YGPvxgyUaT",FALSE,0,"WhatsApp",2019-01-17 10:16:31,TRUE,NA,"1085843301914177536","40148479","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","otterman62",0,FALSE,FALSE,NA,NA
"198","@WhatsApp  Bought a new fancy number and signed up into WhatApp with it. Got inundated with the old users messages.<U+2026> https://t.co/4KqLeC9C5i",FALSE,0,"WhatsApp",2019-01-17 10:09:26,TRUE,NA,"1085841519146225664","40148479","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ruthvickcreddy",0,FALSE,FALSE,NA,NA
"199","RT @Huuusey: We need a dark mode @WhatsApp thanks",FALSE,0,NA,2019-01-17 09:41:35,FALSE,NA,"1085834510003064832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","23sevkoBrown",4,TRUE,FALSE,NA,NA
"200","@WhatsApp what kind of sorcery is this <U+0001F628><U+0001F602> but really I need an explanation 
<U+0001F602><U+0001F602>
My mother <U+0001F602>
I have to explain every<U+2026> https://t.co/PoUwWeyhc5",FALSE,0,"WhatsApp",2019-01-17 09:33:23,TRUE,NA,"1085832447542157312","40148479","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinkybynature",0,FALSE,FALSE,NA,NA
"201","RT @L10nLab: While some internet has been restored in #Zimbabwe our contributors say that @WhatsApp @Twitter &amp; @Facebook are still blocked.<U+2026>",FALSE,0,NA,2019-01-17 09:32:32,FALSE,NA,"1085832231065661440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaituni_njovu",7,TRUE,FALSE,NA,NA
"202","@ThreeUKSupport I was away and @giffgaff deactivated it. So now they're telling me it's all gone. Need it to move m<U+2026> https://t.co/XLfW3PJZZb",FALSE,0,"ThreeUKSupport",2019-01-17 09:29:47,TRUE,"1085829128077553664","1085831538015682560","361268597","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lifesoulcool",0,FALSE,FALSE,NA,NA
"203","RT @sujamthe: @KenHerron @uibglobal @michaelgohjk @mirko_ross @SorabGhaswalla @Ken_Sinclair @tobyruckert @AbyV @avrohomg @RoxyStimpson That<U+2026>",FALSE,0,NA,2019-01-17 09:13:36,FALSE,NA,"1085827465744805888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","uibglobal",4,TRUE,FALSE,NA,NA
"204","@taffybere @Twitter @facebook @WhatsApp @instagram @YouTube <U+0001F602> you know the drill",FALSE,0,"taffybere",2019-01-17 09:08:07,FALSE,"1085825606237839360","1085826087681171456","266662188","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kudapara",0,FALSE,FALSE,NA,NA
"205","For the past two days the government completely shutdown the internet.

It made me wonder how the heck people used<U+2026> https://t.co/s00NfmxqTt",FALSE,4,NA,2019-01-17 09:01:58,TRUE,NA,"1085824540456955904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","kudapara",0,FALSE,FALSE,NA,NA
"206","@WhatsApp Here in Saudi Arabia WhatsApp call not support.what i do?",FALSE,0,"WhatsApp",2019-01-17 08:54:23,FALSE,"768240794515877888","1085822629347540993","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Noorala76408280",0,FALSE,FALSE,NA,NA
"207","RT @Huuusey: We need a dark mode @WhatsApp thanks",FALSE,0,NA,2019-01-17 08:51:18,FALSE,NA,"1085821853598433280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsnaoufal",4,TRUE,FALSE,NA,NA
"208","RT @seanndlovu: Tests done at 20:10 <U+0001F1FF><U+0001F1FC> using @OpenObservatory @netblocks suggests that @econetzimbabwe has blocked @WhatsApp

#ZimbabweShut<U+2026>",FALSE,0,NA,2019-01-17 08:47:25,FALSE,NA,"1085820879727140864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kgosi2020",11,TRUE,FALSE,NA,NA
"209","@WhatsApp Hi, do not be tired. Just a few days ago, WhatsApp has blocked my serial number (09380975482) and can not<U+2026> https://t.co/qEopjHn1fU",FALSE,1,"WhatsApp",2019-01-17 08:45:44,TRUE,NA,"1085820453405450241","40148479","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MdyOpIKQu1OFRbb",0,FALSE,FALSE,NA,NA
"210",".@WhatsApp<U+2019>s new feature makes group video calling easier: Here<U+2019>s how

https://t.co/pNZd9rx5Ap",FALSE,4,NA,2019-01-17 08:40:00,FALSE,NA,"1085819010535604229",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","livemint",0,FALSE,FALSE,NA,NA
"211","In a rare instance, a Nagpur family court has granted divorce to a couple after recording the wife<U+2019>s consent via a<U+2026> https://t.co/lgxux8GzIW",FALSE,1,NA,2019-01-17 08:39:15,TRUE,NA,"1085818824379650051",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ITLanceOfficial",0,FALSE,FALSE,NA,NA
"212","@WhatsApp can we have a facility wherein messages can be flagged like political, funny, adult etc. and Admins to ha<U+2026> https://t.co/egRIAPGBIg",FALSE,0,"WhatsApp",2019-01-17 08:36:04,TRUE,NA,"1085818022131126272","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shardulcharming",0,FALSE,FALSE,NA,NA
"213","@WhatsApp dear sir madam my number is Benn please open it again I m many time mail you but no response from your si<U+2026> https://t.co/LQMKji9OlX",FALSE,0,"WhatsApp",2019-01-17 08:23:30,TRUE,NA,"1085814858879098881","40148479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RaviShinha",0,FALSE,FALSE,NA,NA
"214","Heii u have a security problem. People deleted the photos for everybody. But always i still have in my phone. I tri<U+2026> https://t.co/AgvtwcbOr2",FALSE,0,NA,2019-01-17 08:16:16,TRUE,NA,"1085813039327113216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ezgi_ozkuzucu",0,FALSE,FALSE,NA,NA
"215","@Maxzzie @WeChatApp @WhatsApp This is why I only communicate via mail and messenger birds",FALSE,2,"Maxzzie",2019-01-17 08:10:43,FALSE,"1085777075657527296","1085811643957690368","46077116","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HawksNest",0,FALSE,FALSE,NA,NA
"216","@WhatsApp is there a way to turn off auto-add to groups?",FALSE,0,"WhatsApp",2019-01-17 07:36:25,FALSE,NA,"1085803011081949184","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","christ_prescott",0,FALSE,FALSE,NA,NA
"217","who else get annoyed when someone sends them photos via @WhatsApp and when they try to download them after a few da<U+2026> https://t.co/TIJHIN6s5S",FALSE,0,NA,2019-01-17 07:34:40,TRUE,NA,"1085802568272494592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdanBulaale",0,FALSE,FALSE,NA,NA
"218","@zikirillahi @WhatsApp And the deleted message feature
And stop degrading photo quality
Please",FALSE,0,"zikirillahi",2019-01-17 07:31:43,FALSE,"1085800299346898945","1085801827193499648","302237789","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aseeya_Omar",0,FALSE,FALSE,NA,NA
"219","The baddest ever technology of @WhatsApp https://t.co/QJyYSrOlTQ",FALSE,0,NA,2019-01-17 07:29:31,FALSE,NA,"1085801272794537984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aneesh0123",0,FALSE,FALSE,NA,NA
"220","There is no more user data privacy on WhatsApp... I woke up to a bug in WhatsApp which revealed all the numbers in<U+2026> https://t.co/boRD6RYL0t",FALSE,0,NA,2019-01-17 07:28:19,TRUE,NA,"1085800971337428992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YMRohit",0,FALSE,FALSE,NA,NA
"221","RT @BJPVinodSonkar: Dear Team @WhatsApp ,My No is Banned which was in use from more than 5 years,I request kindly remove your Ban from my n<U+2026>",FALSE,0,NA,2019-01-17 07:15:20,FALSE,NA,"1085797704842833921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Princy67030925",57,TRUE,FALSE,NA,NA
"222","@WhatsApp Why is Whatsapp #crashing in #windows7 - #frustrating",FALSE,0,"WhatsApp",2019-01-17 07:04:53,FALSE,NA,"1085795076427653121","40148479","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","P0seid0nNet",0,FALSE,FALSE,NA,NA
"223","Former Bosasa chief operating officer Angelo Agrizzi might be poisoned at the
 Zondo commission<U+2019>s in a secret<U+2026> https://t.co/1AlB4GhKAc",FALSE,0,NA,2019-01-17 06:53:09,TRUE,NA,"1085792120479244288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","king_sthera13",0,FALSE,FALSE,NA,NA
"224","Whatsapp's green is so annoying  it irritates me
What do I have to do to get that grey and black theme @WhatsApp",FALSE,0,NA,2019-01-17 06:46:45,FALSE,NA,"1085790509510131712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BurnItAllUp",0,FALSE,FALSE,NA,NA
"225","RT @aartic02: .@WhatsApp Please come up with - ""Read All"" Option 
It's so annoying to open close endless chats.",FALSE,0,NA,2019-01-17 06:23:35,FALSE,NA,"1085784679125463040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adityagurjar111",6,TRUE,FALSE,NA,NA
"226","RT @aartic02: .@WhatsApp Please come up with - ""Read All"" Option 
It's so annoying to open close endless chats.",FALSE,0,NA,2019-01-17 06:21:43,FALSE,NA,"1085784211896836097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sudhirsawant09",6,TRUE,FALSE,NA,NA
"227","RT @L10nLab: While some internet has been restored in #Zimbabwe our contributors say that @WhatsApp @Twitter &amp; @Facebook are still blocked.<U+2026>",FALSE,0,NA,2019-01-17 06:21:43,FALSE,NA,"1085784209350946816",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","preedyfulriri_1",7,TRUE,FALSE,NA,NA
"228","I wish @WhatsApp had a logout and appear offline mode too! 
#whatsapp",FALSE,0,NA,2019-01-17 06:18:28,FALSE,NA,"1085783392401088512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SidSidheart",0,FALSE,FALSE,NA,NA
"229","RT @Huuusey: We need a dark mode @WhatsApp thanks",FALSE,0,NA,2019-01-17 06:16:17,FALSE,NA,"1085782842699927552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IsmailLoyde",4,TRUE,FALSE,NA,NA
"230","@WhatsApp hi, can we please get a business profile feature. Separate from the personal profile same way IG, Uber et<U+2026> https://t.co/moLMTEFajp",FALSE,0,"WhatsApp",2019-01-17 06:16:06,TRUE,NA,"1085782798751985664","40148479","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","balungile_s",0,FALSE,FALSE,NA,NA
"231","Also, if possible, can @WhatsApp also add an <U+201C>offline<U+201D> banner on users that have no internet connection?",FALSE,0,NA,2019-01-17 06:15:31,FALSE,NA,"1085782651762601984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grey_jena",0,FALSE,FALSE,NA,NA
"232","Can I quickly suggest to @WhatsApp to design functionality to allow users to know what time their peers in other ti<U+2026> https://t.co/leIVWRkESv",FALSE,0,NA,2019-01-17 06:13:54,TRUE,NA,"1085782245099503616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grey_jena",0,FALSE,FALSE,NA,NA
"233","Another bug hits #WhatsApp, may expose your private conversations to strangers @WhatsApp 
https://t.co/bWgBRQdYZ5",FALSE,2,NA,2019-01-17 06:12:35,FALSE,NA,"1085781912088498177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewsNationTV",0,FALSE,FALSE,NA,NA
"234","@WhatsApp @Google @sundarpichai @AndroidPolice 

New contact adding should add whatsapp image to google contact aut<U+2026> https://t.co/pRZwCjyI4D",FALSE,0,"WhatsApp",2019-01-17 06:10:24,TRUE,NA,"1085781364610260993","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SunilMishra86",0,FALSE,FALSE,NA,NA
"235","@WhatsApp @facebook @_DigitalIndia @RBI @dilipasbe 

Whatapp pay don't have option for

Pay via IFSC &amp; bank account<U+2026> https://t.co/lt0a8XM99p",FALSE,0,"WhatsApp",2019-01-17 06:05:56,TRUE,NA,"1085780238775115777","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SunilMishra86",0,FALSE,FALSE,NA,NA
"236","Buy @VLCCindia Henna Natura Black #color 100gm at <U+20B9>100 only from @VigroGrocery 

@Android #Application<U+2026> https://t.co/KvYX75wEWo",FALSE,1,NA,2019-01-17 06:04:32,TRUE,NA,"1085779887770779649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VigroGrocery",0,FALSE,FALSE,NA,NA
"237","@WhatsApp @WABetaInfo @facebook 

Whats app attachment option merge into in single option with horizontal swipe lat<U+2026> https://t.co/vy2g4aXoIP",FALSE,0,"WhatsApp",2019-01-17 06:03:41,TRUE,NA,"1085779673601044480","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SunilMishra86",0,FALSE,FALSE,NA,NA
"238","@its19anand Group admin head @WhatsApp",FALSE,2,"its19anand",2019-01-17 06:03:01,FALSE,"1085778652942528512","1085779505682075648","137967794","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeamGSquare",0,FALSE,FALSE,NA,NA
"239","Migrating from iPhone to Android:

@WeChatApp : Sure, scan this QR code from your old phone. Now just hang tight wh<U+2026> https://t.co/CnMW9t5ty7",FALSE,6,NA,2019-01-17 05:53:22,TRUE,NA,"1085777075657527296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Maxzzie",0,FALSE,FALSE,NA,NA
"240","@anirudh_89 @manishamvaswani @WhatsApp I agree",FALSE,0,"anirudh_89",2019-01-17 05:48:26,FALSE,"1085695271890182144","1085775833468260352","110767709","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kompalli1",0,FALSE,FALSE,NA,NA
"241","@RustyLoL @WhatsApp Starting to fucking agree.",FALSE,4,"RustyLoL",2019-01-17 05:48:10,FALSE,"1085774233890783234","1085775769517740033","351373692","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Maxzzie",0,FALSE,FALSE,NA,NA
"242","@RAPiDCasting @Maxzzie @WhatsApp @kakaotalk Sorry I can't see your applications there's a big invisible wall in the way",FALSE,1,"RAPiDCasting",2019-01-17 05:46:57,FALSE,"1085775344051748864","1085775462410776576","311681200","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RustyLoL",0,FALSE,FALSE,NA,NA
"243","@RustyLoL @Maxzzie @WhatsApp That's an interesting way to spell @kakaotalk <U+0001F914>",FALSE,0,"RustyLoL",2019-01-17 05:46:29,FALSE,"1085774233890783234","1085775344051748864","351373692","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RAPiDCasting",0,FALSE,FALSE,NA,NA
"244","@WhatsApp and violating the policy of the application that he needs very much and uses every day and every moment!<U+2026> https://t.co/GLlu8FFZkc",FALSE,0,"abdokwifatieh",2019-01-17 05:44:55,TRUE,"1085774026402947077","1085774948206022656","460039941","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abdokwifatieh",0,FALSE,FALSE,NA,NA
"245","@WhatsApp Moreover, I recently got an
email that can prove that my phone number that you banned has been hacked, an<U+2026> https://t.co/UnDFMq2LkX",FALSE,0,"abdokwifatieh",2019-01-17 05:44:17,TRUE,"1085774026402947077","1085774792047906817","460039941","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abdokwifatieh",0,FALSE,FALSE,NA,NA
"246","@WhatsApp I need to say that my phone number has faced many problems in the past, and it's data was stolen and used<U+2026> https://t.co/AgTGyttPuw",FALSE,0,"abdokwifatieh",2019-01-17 05:43:35,TRUE,"1085774026402947077","1085774613374742528","460039941","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abdokwifatieh",0,FALSE,FALSE,NA,NA
"247","@WhatsApp I need also to say that I am using this application more than 10 years  and you can notice that I did not<U+2026> https://t.co/KrWBFIBlSE",FALSE,0,"abdokwifatieh",2019-01-17 05:43:10,TRUE,"1085774026402947077","1085774510169645056","460039941","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abdokwifatieh",0,FALSE,FALSE,NA,NA
"248","@Maxzzie @WhatsApp Because WeChat is the superior communications application",FALSE,7,"Maxzzie",2019-01-17 05:42:04,FALSE,"1085773769556148224","1085774233890783234","46077116","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RustyLoL",0,FALSE,FALSE,NA,NA
